reported_hunt_year,model_target_year,hunt_code,species,average_harvest_age,average_harvest_age_3yr,age_data_available,age_source_file,age_source_page,age_source_table_title,crosswalk_confidence,age_mapping_status,source_package,source_priority,notes
2024,2025,EB3143,Elk,9.5,8.4,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3144,Elk,8.2,7.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3145,Elk,7.4,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3146,Elk,8.4,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3147,Elk,5.3,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3148,Elk,7.4,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3149,Elk,8.4,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3150,Elk,5.3,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3151,Elk,7.4,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3152,Elk,8.4,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3153,Elk,5.3,5.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3154,Elk,7.4,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3155,Elk,8.4,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3156,Elk,7.4,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3157,Elk,8.4,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3158,Elk,9.6,9.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3159,Elk,9.6,9.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3160,Elk,6.3,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3161,Elk,6.3,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3162,Elk,6.3,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3163,Elk,6.3,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3164,Elk,6.3,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3165,Elk,6.3,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3166,Elk,6.3,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3167,Elk,8.7,7.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3168,Elk,5.2,5.5,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3169,Elk,5.2,5.5,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3170,Elk,7.2,6.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3171,Elk,7.2,6.7,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3172,Elk,6,6.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3173,Elk,7.1,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3174,Elk,7.1,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3175,Elk,7.1,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3176,Elk,7.1,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3177,Elk,7.1,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3178,Elk,7.1,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3179,Elk,7.1,7.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3180,Elk,8,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3181,Elk,8,8.1,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3182,Elk,6.3,6.2,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3183,Elk,6.3,6.2,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3184,Elk,8.3,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3185,Elk,8.3,8.3,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3186,Elk,8,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3187,Elk,8,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3188,Elk,7.9,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
2024,2025,EB3189,Elk,7.9,7.8,true,elk average age.pdf,1,"Average age of harvested bull elk on limited-entry units, Utah 2015–2024",high,elk_age_unit_to_oil_harvest_hunt_code_context,harvest_2024_for_2025_backfill_package_revised_combined,95,Elk unit-level average age crosswalked to EB/LE hunt-code rows from 2024 OIL/main harvest tables.
