source_file,pdf_page_number,printed_page,line_number_on_pdf_page,line_text
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,28,"Cache, Rich (new) PB5075 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,29,"Fillmore, Oak Creek South PB5065 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,30,"Nine Mile, Anthro-Myton Bench PB5059 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,31,"North Slope, Three Corners/West Daggett PB5066 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,32,"Panguitch Lake/Zion, North PB5061 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,33,Pine Valley PB5062 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,34,"Plateau, Parker Mtn (new) PB5078 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,35,"San Rafael, North PB5056 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,36,"South Slope, Bonanza/Diamond Mtn PB5060 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,37,"South Slope, Vernal PB5072 Sept. 27-Oct. 5"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,38,Southwest Desert PB5024 Sept. 27-Oct. 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,39,BLACK TEXT: At least one nonresident permit BLUE TEXT: Resident permits only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,61,61,40,61
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,1,62
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,2,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,3,koobediuG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,4,noitacilppA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,5,emaG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,6,giB
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,7,hatU
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,9,PRONGHORN The Division does not guarantee access to any private
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,10,HUNT TABLES or public land. Hunt unit boundaries may include
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,11,private property or other excluded areas. Hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,12,must research land accessibility before hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,13,Limited-entry pronghorn (continued)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,14,Any legal weapon (rifle) hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,15,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,16,Beaver PB5025 Sept. 16-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,17,"Book Cliffs, Bitter Creek PB5026 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,18,"Book Cliffs, South PB5027 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,19,"Box Elder, Promontory† PB5028 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,20,"Box Elder, Puddle Valley PB5029 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,21,"Box Elder, Snowville PB5030 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,22,"Box Elder, West PB5031 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,23,"Cache, Rich (new) PB5073 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,24,"Fillmore, Oak Creek South PB5033 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,25,Kaiparowits PB5034 Sept. 16-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,26,"La Sal, Potash/South Cisco PB5035 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,27,Mt Dutton/Paunsaugunt PB5331 Sept. 16-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,28,"Nine Mile, Anthro-Myton Bench PB5037 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,29,"Nine Mile, Range Creek PB5038 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,30,"North Slope, Summit PB5039 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,31,"North Slope, Three Corners/West Daggett PB5040 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,32,"Panguitch Lake/Zion, North PB5041 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,33,Pine Valley PB5042 Sept. 16-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,34,"Plateau, Parker Mtn (new) PB5076 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,35,"San Juan, Hatch Point PB5044 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,36,"San Rafael, Desert PB5045 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,37,"San Rafael, North PB5046 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,38,"South Slope, Bonanza/Diamond Mtn PB5047 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,39,"South Slope, Vernal PB5048 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,40,† This unit is composed of all or largely private property. Hunters should acquire written permission from the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,41,landowner before applying for this hunt.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,62,62,42,BLACK TEXT: At least one nonresident permit BLUE TEXT: Resident permits only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,1,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,2,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,3,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,4,Application
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,5,Guidebook
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,6,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,7,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,8,PRONGHORN - BULL MOOSE The Division does not guarantee access to any private
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,9,HUNT TABLES or public land. Hunt unit boundaries may include
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,10,private property or other excluded areas. Hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,11,must research land accessibility before hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,12,Limited-entry pronghorn (continued)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,13,Any legal weapon (rifle) hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,14,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,15,Southwest Desert PB5049 Sept. 16-Sept. 24
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,16,"West Desert, Riverbed PB5050 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,17,"West Desert, Rush Valley PB5051 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,18,"West Desert, Snake Valley PB5052 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,19,Once-in-a-lifetime bull moose hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,20,"Permit fee: Resident $413, Nonresident $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,21,Use the hunt number to apply. Moose bonus point code: MOO
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,22,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,23,Cache MB6000 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,24,Chalk Creek† MB6001 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,25,East Canyon† MB6002 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,26,"East Canyon, Morgan-Summit† MB6003 Sept. 16-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,27,Kamas MB6004 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,28,Morgan-South Rich† MB6005 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,29,"North Slope, Summit MB6006 Sept. 16-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,30,"North Slope, Three Corners/West Daggett MB6007 Sept. 16-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,31,Ogden† MB6008 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,32,"South Slope, Diamond Mtn/Vernal MB6009 Sept. 16-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,33,"South Slope, Yellowstone MB6010 Sept. 16-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,34,Wasatch Mtns/Central Mtns MB6011 Sept. 16-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,35,† This unit is composed of all or largely private property. Hunters should acquire written permission from the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,36,landowner before applying for this hunt.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,37,BLACK TEXT: At least one nonresident permit BLUE TEXT: Resident permits only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,63,63,38,63
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,1,64
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,2,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,3,koobediuG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,4,noitacilppA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,5,emaG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,6,giB
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,7,hatU
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,9,BISON The Division does not guarantee access to any private
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,10,HUNT TABLES or public land. Hunt unit boundaries may include
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,11,private property or other excluded areas. Hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,12,must research land accessibility before hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,13,Once-in-a-lifetime bison hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,14,"Permit fee (except Antelope Island): Resident $413, Nonresident $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,15,"Antelope Island permit fee: Resident $1,110"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,16,Use the hunt number to apply. Bison bonus point code: BIS
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,17,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,18,Antelope Island BI6500 Dec. 4-Dec. 6
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,19,"Book Cliffs, Bitter Creek (hunter's choice, archery) BI6532 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,20,"Book Cliffs, Little Creek/South (hunter's choice, archery) BI6528 Aug. 19-Sept. 15"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,21,"Book Cliffs, Bitter Creek (hunter's choice) BI6534 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,22,"Book Cliffs, Little Creek/South (hunter's choice) BI6530 Sept. 16-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,23,"Book Cliffs, Little Creek/South (cow only, muzzleloader) BI6533 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,24,"Book Cliffs, Bitter Creek (hunter's choice) BI6535 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,25,"Book Cliffs, Little Creek/South (hunter's choice) BI6531 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,26,"Book Cliffs, Little Creek/South (cow only) BI6529 Oct. 21-Oct. 31"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,27,"Book Cliffs, Little Creek/South (hunter's choice) (new) BI6537 Nov. 1, 2023-Jan. 31, 2024"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,28,"Book Cliffs, Bitter Creek (cow only) BI6536 Nov. 18-Dec. 3"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,29,Henry Mtns (hunter's choice) BI6516 Dec. 2-Dec. 13
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,30,Henry Mtns (cow only) BI6505 Dec. 16-Dec. 27
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,31,"Henry Mtns (cow only) BI6506 Dec. 30, 2023-Jan. 16, 2024"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,32,Henry Mtns (hunter's choice) BI6503 Nov. 4-Nov. 15
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,33,Henry Mtns (hunter's choice) BI6504 Nov. 18-Nov. 29
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,34,"Henry Mtns (hunter's choice, archery) BI6509 Jan. 17-Jan. 31, 2024"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,64,64,35,BLACK TEXT: At least one nonresident permit BLUE TEXT: Resident permits only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,1,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,2,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,3,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,4,Application
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,5,Guidebook
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,6,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,7,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,8,BIGHORN SHEEP The Division does not guarantee access to any private
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,9,HUNT TABLES or public land. Hunt unit boundaries may include
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,10,private property or other excluded areas. Hunters
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,11,must research land accessibility before hunting.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,12,Once-in-a-lifetime desert bighorn sheep hunts
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,13,"Permit fee: Resident $513, Nonresident $2,200"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,14,Use the hunt number to apply. Desert bighorn sheep bonus point code: DBS
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,15,Hunt name Hunt # Season dates
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,16,Henry Mtns DS6600 Sept. 16-Nov. 10
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,17,"Kaiparowits, East DS6601 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,18,"Kaiparowits, Escalante DS6602 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,19,"Kaiparowits, West DS6603 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,20,"La Sal, Potash/South Cisco DS6604 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,21,"Pine Valley, Beaver Dam DS6621 Oct. 28-Dec. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,22,"Pine Valley, Virgin River DS6620 Oct. 28-Dec. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,23,"San Juan, Lockhart DS6606 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,24,"San Juan, North DS6622 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,25,"San Juan, San Juan River DS6623 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,26,"San Juan, South DS6607 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,27,"San Rafael, Dirty Devil* DS6608 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,28,"San Rafael, Dirty Devil (archery) DS6624 Nov. 30-Dec. 20"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,29,"San Rafael, North DS6609 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,30,"San Rafael, South† DS6610 Sept. 16-Nov. 10"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,31,Zion DS6611 Sept. 16-Nov. 10
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,32,"* Nonresidents may hunt both the San Rafael, Dirty Devil and the Henry Mtns units-Apply for #DS6608"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,33,"† N onresidents may hunt both the San Rafael, North and San Rafael, South subunits-Apply for #DS6610"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,34,BLACK TEXT: At least one nonresident permit BLUE TEXT: Resident permits only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,65,65,35,65
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,66,66,1,66
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,66,66,2,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,66,66,3,koobediuG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,66,66,4,noitacilppA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,66,66,5,emaG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,66,66,6,giB
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,66,66,7,hatU
