source_file,pdf_page_number,printed_page,line_number_on_pdf_page,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,15,number_or_money,8,"ing July 8, 2025. You can buy the permits at moose CWMU unless you obtain a bull moose"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,15,number_or_money,2025,"ing July 8, 2025. You can buy the permits at moose CWMU unless you obtain a bull moose"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,18,number_or_money,58,"Important: If you purchase a permit for on CWMUs, read the article on page 58 and"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,27,code_citation,R657-5-37,Utah Admin. Rule R657-5-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,27,number_or_money,5,Utah Admin. Rule R657-5-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,27,number_or_money,37,Utah Admin. Rule R657-5-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,34,code_citation,R657-5-2,longer than its ears (R657-5-2(2)(h)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,34,number_or_money,5,longer than its ears (R657-5-2(2)(h)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,49,49,34,number_or_money,2,longer than its ears (R657-5-2(2)(h)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,1,number_or_money,50,50
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,17,code_citation,R657-5-39,Utah Admin. Rule R657-5-39
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,17,number_or_money,5,Utah Admin. Rule R657-5-39
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,17,number_or_money,39,Utah Admin. Rule R657-5-39
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,27,number_or_money,90,Be deployed for 90 days or longer
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,31,code_citation,R657-5-2,Rocky Mountain bighorn sheep (R657-5-2(2)(q)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,31,number_or_money,5,Rocky Mountain bighorn sheep (R657-5-2(2)(q)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,31,number_or_money,2,Rocky Mountain bighorn sheep (R657-5-2(2)(q)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,42,number_or_money,$10,Pay a $10 application fee per point
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,50,date,Dec. 31,than Dec. 31 of the qualifying year of
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,50,50,50,number_or_money,31,than Dec. 31 of the qualifying year of
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,51,51,1,number_or_money,51,51
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,51,51,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,51,51,11,code_citation,R657-5-40,Utah Admin. Rule R657-5-40
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,51,51,11,number_or_money,5,Utah Admin. Rule R657-5-40
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,51,51,11,number_or_money,40,Utah Admin. Rule R657-5-40
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,51,51,36,number_or_money,2025,"permit, you may use the weapon type listed on 2025, which will give you more informa-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,51,51,40,number_or_money,2025,permit-of any kind-during the 2025 season. watershed.utah.gov.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,1,number_or_money,52,52
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,20,number_or_money,30,"within 30 days of the hunt season ending, even scope during the rifle hunt."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,22,date,Jan. 16,season deadline: Hunts ending Jan. 16 or erative Wildlife Management Unit unless you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,22,number_or_money,16,season deadline: Hunts ending Jan. 16 or erative Wildlife Management Unit unless you
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,24,date,Feb. 15,by Feb. 15. Visit wildlife.utah.gov/harvest for You may obtain only one antlerless deer
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,24,number_or_money,15,by Feb. 15. Visit wildlife.utah.gov/harvest for You may obtain only one antlerless deer
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,25,number_or_money,2025,details. permit for the 2025 antlerless season.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,29,code_citation,R657-5-27,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-27
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,29,number_or_money,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-27
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,29,number_or_money,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-27
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,29,number_or_money,27,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-27
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,41,code_citation,R657-5-2,"antlers five inches or shorter (R657-5-2(2)(a)). loader, any legal weapon or multiseason)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,41,number_or_money,5,"antlers five inches or shorter (R657-5-2(2)(a)). loader, any legal weapon or multiseason)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,52,52,41,number_or_money,2,"antlers five inches or shorter (R657-5-2(2)(a)). loader, any legal weapon or multiseason)"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,1,number_or_money,53,53
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,13,number_or_money,2025,antlerless elk season listed on your other permit. To review the 2025 antlerless season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,19,date,May 30,used only during the season dates printed on will be available online May 30.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,19,number_or_money,30,used only during the season dates printed on will be available online May 30.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,21,number_or_money,4,"June 4-18, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,21,number_or_money,18,"June 4-18, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,21,number_or_money,2025,"June 4-18, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,23,number_or_money,14,"less application period, see page 14."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,34,code_citation,R657-5-2,antlers five inches or shorter (R657-5-2(2)(b)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,34,number_or_money,5,antlers five inches or shorter (R657-5-2(2)(b)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,34,number_or_money,2,antlers five inches or shorter (R657-5-2(2)(b)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,38,code_citation,R657-5-33,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-33
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,38,number_or_money,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-33
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,38,number_or_money,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-33
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,53,53,38,number_or_money,33,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-33
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,1,number_or_money,54,54
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,10,number_or_money,66,page 66 to view all of the antlerless elk- either a doe pronghorn permit or a two-doe
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,21,code_citation,R657-5-35,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-35 take two doe pronghorn in the area and season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,21,number_or_money,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-35 take two doe pronghorn in the area and season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,21,number_or_money,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-35 take two doe pronghorn in the area and season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,21,number_or_money,35,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-35 take two doe pronghorn in the area and season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,33,code_citation,R657-5-2,with horns five inches or shorter (R657-5-2(2)(j)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,33,number_or_money,5,with horns five inches or shorter (R657-5-2(2)(j)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,33,number_or_money,2,with horns five inches or shorter (R657-5-2(2)(j)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,40,number_or_money,6000,6000 W. 2100 SOUTH SALT LAKE CITY 2851 W. 200 NORTH LOGAN
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,40,number_or_money,2100,6000 W. 2100 SOUTH SALT LAKE CITY 2851 W. 200 NORTH LOGAN
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,40,number_or_money,2851,6000 W. 2100 SOUTH SALT LAKE CITY 2851 W. 200 NORTH LOGAN
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,54,54,40,number_or_money,200,6000 W. 2100 SOUTH SALT LAKE CITY 2851 W. 200 NORTH LOGAN
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,1,number_or_money,55,55
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,11,code_citation,R657-5-36,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-36 Utah Admin. Rule R657-5-39.5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,11,code_citation,R657-5-39,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-36 Utah Admin. Rule R657-5-39.5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,11,number_or_money,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-36 Utah Admin. Rule R657-5-39.5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,11,number_or_money,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-36 Utah Admin. Rule R657-5-39.5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,11,number_or_money,36,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-36 Utah Admin. Rule R657-5-39.5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,11,number_or_money,39.5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-36 Utah Admin. Rule R657-5-39.5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,13,code_citation,R657-5-2,with antlers shorter than its ears (R657-5-2(2)(c)). sheep younger than one year of age (R657-5-2(2)(m)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,13,number_or_money,5,with antlers shorter than its ears (R657-5-2(2)(c)). sheep younger than one year of age (R657-5-2(2)(m)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,55,55,13,number_or_money,2,with antlers shorter than its ears (R657-5-2(2)(c)). sheep younger than one year of age (R657-5-2(2)(m)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,1,number_or_money,56,56
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,11,code_citation,R657-42-4,Utah Code § 23A-4-207 & Utah Admin. Rule R657-42-4
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,11,number_or_money,4,Utah Code § 23A-4-207 & Utah Admin. Rule R657-42-4
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,11,number_or_money,207,Utah Code § 23A-4-207 & Utah Admin. Rule R657-42-4
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,11,number_or_money,42,Utah Code § 23A-4-207 & Utah Admin. Rule R657-42-4
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,23,number_or_money,30,to do so at least 30 days before the sea- permits
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,24,number_or_money,30,son opens. Learn more below or visit wildlife. Permit surrenders must occur at least 30
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,32,number_or_money,30,surrender their permits less than 30 days
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,36,number_or_money,30,permit at least 30 days before the start of the Members of the group may not surrender
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,41,number_or_money,30,der a big game permit less than 30 days individual from hunting
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,54,date,"Aug. 16, 2025","Aug. 16, 2025 (the day the general-season"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,54,number_or_money,16,"Aug. 16, 2025 (the day the general-season"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,56,56,54,number_or_money,2025,"Aug. 16, 2025 (the day the general-season"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,1,number_or_money,57,57
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,19,number_or_money,$10,render your CWMU permit before the CWMU You must also pay a $10 handling fee to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,20,number_or_money,59,season opening dates listed on page 59. To exchange a permit.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,24,code_citation,R657-5-5,Utah Code § 23A-4-208 & Utah Admin. Rule R657-5-5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,24,number_or_money,4,Utah Code § 23A-4-208 & Utah Admin. Rule R657-5-5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,24,number_or_money,208,Utah Code § 23A-4-208 & Utah Admin. Rule R657-5-5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,24,number_or_money,5,Utah Code § 23A-4-208 & Utah Admin. Rule R657-5-5
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,32,number_or_money,$10,agent for $10 or half of the price of the original
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,57,57,51,number_or_money,90,panying paperwork within 90 days of the season
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,1,number_or_money,58,58
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,11,code_citation,R657-37,Utah Admin. Rule R657-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,11,number_or_money,37,Utah Admin. Rule R657-37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,12,number_or_money,60,More than 60 percent of the rangelands that Utah's big game animals rely on in the winter are on
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,20,number_or_money,14,CWMUs comprise more than two million antlerless permits is available on page 14.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,22,number_or_money,"4,800","4,800 big game and antlerless hunting permits members and operators-and their spouses"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,23,number_or_money,2025,in 2025. Approximately one-third of those per- and dependent children-cannot apply
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,49,number_or_money,22,permit for. (Please see pages 22-23 in the 2025 include: no preseason scouting; checking
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,49,number_or_money,23,permit for. (Please see pages 22-23 in the 2025 include: no preseason scouting; checking
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,58,58,49,number_or_money,2025,permit for. (Please see pages 22-23 in the 2025 include: no preseason scouting; checking
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,1,number_or_money,59,59
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,18,number_or_money,30,"timeframes for hunting on CWMUs (see chart your hunt within 30 days after it ends, even if"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,20,number_or_money,21,expect to hunt at least five days for bucks/bulls Please see page 21 for more information
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,50,date,Aug. 16-Oct. 31,"Archery hunts for buck Aug. 16-Oct. 31,"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,59,59,50,number_or_money,16,"Archery hunts for buck Aug. 16-Oct. 31,"
