source,id,title,href,folder_id,type,year,size_bytes,visible_in_public_library,curation_status,recommendation
library_file_inventory,,2025-26 Upland Game Turkey.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/regulation/2025-26 Upland Game Turkey.pdf,,pdf,2025,6395849,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2025-27 Conservation Permits.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/regulation/2025-27 Conservation Permits.pdf,,pdf,2025,237573,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2025_biggameapp.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/regulation/2025_biggameapp.pdf,,pdf,2025,4778107,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025_cougar.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/regulation/2025_cougar.pdf,,pdf,2025,1790348,false,public_useful,Public-useful under current library rules.
library_file_inventory,,field_regs 2025.pdf,processed_data/hard_data_exports/source_pdfs/2025/pdf/regulation/field_regs 2025.pdf,,pdf,2025,3432415,false,public_useful,Public-useful under current library rules.
library_file_inventory,,turkey_harvest_results_2024_25_for_2026_database.zip,processed_data/hard_data_exports/source_pdfs/2025/turkey_harvest_results_2024_25_for_2026_database.zip,,zip,2025,33825,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-27 Conservation Permits.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/Conservation Permits/2025-27 Conservation Permits.pdf,,pdf,2026,237573,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2025-27 Conservation Permits.xlsx,processed_data/hard_data_exports/source_pdfs/2026/pdf/Conservation Permits/2025-27 Conservation Permits.xlsx,,xlsx,2026,24927,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-27-conservation-permits.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/Conservation Permits/2025-27-conservation-permits.pdf,,pdf,2026,237573,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026_ANTLERLESS_DEER.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_ANTLERLESS_DEER.pdf,,pdf,2026,46651,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_bison_cow_only.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_bison_cow_only.pdf,,pdf,2026,47508,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_BUCK_DEER.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_BUCK_DEER.pdf,,pdf,2026,402662,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_buck_deer_total.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_buck_deer_total.pdf,,pdf,2026,242330,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_antlerless.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_antlerless.pdf,,pdf,2026,53007,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_buck_cactus.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_buck_cactus.pdf,,pdf,2026,21131,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_buck_conservation.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_buck_conservation.pdf,,pdf,2026,25264,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_buck_cwmu.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_buck_cwmu.pdf,,pdf,2026,110773,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_buck_limited_entry.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_buck_limited_entry.pdf,,pdf,2026,80496,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_buck_limited_entry_management_buck.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_buck_limited_entry_management_buck.pdf,,pdf,2026,26209,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_buck_limited_entry_private_lands_only.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_buck_limited_entry_private_lands_only.pdf,,pdf,2026,28093,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_buck_premium_limited_entry.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_buck_premium_limited_entry.pdf,,pdf,2026,30548,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_buck_statewide.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_buck_statewide.pdf,,pdf,2026,21423,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_general_season.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_general_season.pdf,,pdf,2026,138360,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_general_season_private_lands.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_general_season_private_lands.pdf,,pdf,2026,35624,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_deer_hunter_choice.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_deer_hunter_choice.pdf,,pdf,2026,22477,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_DOE_PRONGHORN.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_DOE_PRONGHORN.pdf,,pdf,2026,45909,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_elk_all.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_elk_all.pdf,,pdf,2026,251622,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_elk_antlerless.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_elk_antlerless.pdf,,pdf,2026,115937,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_elk_bull_cwmu.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_elk_bull_cwmu.pdf,,pdf,2026,67764,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_elk_bull_general_anybull.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_elk_bull_general_anybull.pdf,,pdf,2026,37420,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_elk_bull_limited_entry.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_elk_bull_limited_entry.pdf,,pdf,2026,96355,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026_MOUNTAIN_GOAT.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/2026_MOUNTAIN_GOAT.pdf,,pdf,2026,44743,false,public_useful,Public-useful under current library rules.
library_file_inventory,,black bear.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/black bear.pdf,,pdf,2026,132902,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026 rac recommended permits.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/Draw Odds/2026 rac recommended permits.pdf,,pdf,2026,902294,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026 rac recommended permits.xlsx,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/Draw Odds/2026 rac recommended permits.xlsx,,xlsx,2026,241195,false,public_useful,Public-useful under current library rules.
library_file_inventory,,elk antlerless private lands.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/current_year_permit_numbers/elk antlerless private lands.pdf,,pdf,2026,44539,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025  Expo Permits Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025  Expo Permits Draw Results.pdf,,pdf,2026,656264,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Antlerless Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Antlerless Draw Results.pdf,,pdf,2026,3534025,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Big Game Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Big Game Draw Results.pdf,,pdf,2026,12732089,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Black Bear Draw odds.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,,pdf,2026,1596390,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Bonus and Preference Point Purchase.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Bonus and Preference Point Purchase.pdf,,pdf,2026,213323,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Buck Deer General Season.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Buck Deer General Season.pdf,,pdf,2026,1685706,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Dedicated Hunter Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Dedicated Hunter Draw Results.pdf,,pdf,2026,550654,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Hunt Expo Draw.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Hunt Expo Draw.pdf,,pdf,2026,199445,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 LE Deer Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,,pdf,2026,4931698,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 LE Elk Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 LE Elk Draw Results.pdf,,pdf,2026,5244033,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 LE Pronghorn Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 LE Pronghorn Draw Results.pdf,,pdf,2026,2930657,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Lifetime General Deer Draw.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Lifetime General Deer Draw.pdf,,pdf,2026,1461319,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 O.I.L. Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,,pdf,2026,3145046,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Turkey Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Turkey Draw Results.pdf,,pdf,2026,228604,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Youth Antlerless Draw.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Youth Antlerless Draw.pdf,,pdf,2026,2780967,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Youth Dedicated Hunter Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Youth Dedicated Hunter Draw Results.pdf,,pdf,2026,436482,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Youth G.S. Deer Draw Results.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Youth G.S. Deer Draw Results.pdf,,pdf,2026,1658599,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025 Youth G.S.. Mature Bull Draw.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/2025 Youth G.S.. Mature Bull Draw.pdf,,pdf,2026,93296,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24-25_sportsman_odds.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,,pdf,2026,102689,false,public_useful,Public-useful under current library rules.
library_file_inventory,,expo permits 2026.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/expo permits/expo permits 2026.pdf,,pdf,2026,144374,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-preliminary-big-game-harvest-report.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/harvest_report/2025-preliminary-big-game-harvest-report.pdf,,pdf,2026,781079,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026-03-06-2025-preliminary-bg-harvest.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.pdf,,pdf,2026,781079,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026-03-06-2025-preliminary-bg-harvest.xlsx,processed_data/hard_data_exports/source_pdfs/2026/pdf/harvest_report/2026-03-06-2025-preliminary-bg-harvest.xlsx,,xlsx,2026,88321,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2025-26 Upland Game Turkey.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/regulations/2025-26 Upland Game Turkey.pdf,,pdf,2026,6395849,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2026 Bear Cougar Furbearer Guidebook.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/regulations/2026 Bear Cougar Furbearer Guidebook.pdf,,pdf,2026,3243631,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2026 Big Game Application.pdf,processed_data/hard_data_exports/source_pdfs/2026/pdf/regulations/2026 Big Game Application.pdf,,pdf,2026,3167332,false,public_useful,Public-useful under current library rules.
